date,organization,organization_id,org_type,category,quantity,unit,storage_condition,perishability_hours,urgency,is_event_day,day_of_week,month,is_weekend,is_simulated
2025-10-20,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,87.13,kg,REFRIGERATED,9.3,LOW,False,Monday,10,False,True
2025-10-20,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,9.3,kg,REFRIGERATED,4.6,HIGH,False,Monday,10,False,True
2025-10-20,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,49.32,kg,REFRIGERATED,5.1,HIGH,False,Monday,10,False,True
2025-10-20,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,15.08,kg,AMBIENT,28.7,LOW,False,Monday,10,False,True
2025-10-20,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,28.19,kg,AMBIENT,38.0,MEDIUM,False,Monday,10,False,True
2025-10-21,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,132.26,kg,AMBIENT,41.2,HIGH,False,Tuesday,10,False,True
2025-10-21,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,27.47,kg,REFRIGERATED,5.3,CRITICAL,False,Tuesday,10,False,True
2025-10-21,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,65.41,kg,REFRIGERATED,7.1,HIGH,False,Tuesday,10,False,True
2025-10-21,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,94.22,kg,AMBIENT,46.5,MEDIUM,False,Tuesday,10,False,True
2025-10-21,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,15.0,kg,AMBIENT,16.7,LOW,False,Tuesday,10,False,True
2025-10-22,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,26.22,kg,AMBIENT,29.7,LOW,True,Wednesday,10,False,True
2025-10-22,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,11.82,kg,AMBIENT,14.0,HIGH,True,Wednesday,10,False,True
2025-10-22,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Cooked Meals,53.14,kg,REFRIGERATED,11.5,LOW,True,Wednesday,10,False,True
2025-10-22,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,149.96,kg,AMBIENT,41.1,LOW,True,Wednesday,10,False,True
2025-10-22,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,26.06,kg,AMBIENT,14.4,HIGH,True,Wednesday,10,False,True
2025-10-22,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,137.35,kg,AMBIENT,14.4,HIGH,True,Wednesday,10,False,True
2025-10-23,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,139.15,kg,REFRIGERATED,5.7,HIGH,True,Thursday,10,False,True
2025-10-23,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,95.9,kg,REFRIGERATED,8.2,HIGH,True,Thursday,10,False,True
2025-10-23,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Food Surplus,187.43,kg,AMBIENT,42.2,MEDIUM,True,Thursday,10,False,True
2025-10-23,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,47.6,kg,AMBIENT,51.2,CRITICAL,True,Thursday,10,False,True
2025-10-23,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,32.11,kg,AMBIENT,50.3,HIGH,True,Thursday,10,False,True
2025-10-23,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,76.59,kg,REFRIGERATED,4.5,HIGH,True,Thursday,10,False,True
2025-10-24,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,53.31,kg,REFRIGERATED,6.1,MEDIUM,True,Friday,10,False,True
2025-10-24,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,28.88,kg,AMBIENT,13.0,HIGH,True,Friday,10,False,True
2025-10-24,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Food Surplus,275.84,kg,AMBIENT,33.0,MEDIUM,True,Friday,10,False,True
2025-10-24,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,106.3,kg,AMBIENT,53.8,MEDIUM,True,Friday,10,False,True
2025-10-24,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,86.25,kg,AMBIENT,31.4,LOW,True,Friday,10,False,True
2025-10-24,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,62.27,kg,AMBIENT,11.7,MEDIUM,True,Friday,10,False,True
2025-10-25,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,59.6,kg,AMBIENT,12.3,CRITICAL,True,Saturday,10,True,True
2025-10-25,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,11.85,kg,AMBIENT,23.7,MEDIUM,True,Saturday,10,True,True
2025-10-25,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Cooked Meals,400.74,kg,REFRIGERATED,11.6,MEDIUM,True,Saturday,10,True,True
2025-10-25,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,203.31,kg,REFRIGERATED,10.3,CRITICAL,True,Saturday,10,True,True
2025-10-25,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,161.8,kg,AMBIENT,56.8,LOW,True,Saturday,10,True,True
2025-10-25,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,54.26,kg,REFRIGERATED,7.6,MEDIUM,True,Saturday,10,True,True
2025-10-26,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,75.52,kg,AMBIENT,43.8,MEDIUM,True,Sunday,10,True,True
2025-10-26,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Food Surplus,184.1,kg,AMBIENT,14.4,HIGH,True,Sunday,10,True,True
2025-10-26,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,126.98,kg,REFRIGERATED,5.6,HIGH,True,Sunday,10,True,True
2025-10-27,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,89.67,kg,REFRIGERATED,9.9,MEDIUM,True,Monday,10,False,True
2025-10-27,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,34.19,kg,AMBIENT,19.6,MEDIUM,True,Monday,10,False,True
2025-10-27,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,136.45,kg,REFRIGERATED,9.1,HIGH,True,Monday,10,False,True
2025-10-27,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,58.81,kg,AMBIENT,32.0,MEDIUM,True,Monday,10,False,True
2025-10-27,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,164.49,kg,REFRIGERATED,4.1,CRITICAL,True,Monday,10,False,True
2025-10-28,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,125.15,kg,REFRIGERATED,7.6,MEDIUM,True,Tuesday,10,False,True
2025-10-28,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,26.54,kg,AMBIENT,22.3,LOW,True,Tuesday,10,False,True
2025-10-28,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Cooked Meals,206.04,kg,REFRIGERATED,9.5,MEDIUM,True,Tuesday,10,False,True
2025-10-28,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,137.9,kg,REFRIGERATED,8.9,MEDIUM,True,Tuesday,10,False,True
2025-10-28,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,106.22,kg,AMBIENT,62.7,MEDIUM,True,Tuesday,10,False,True
2025-10-28,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,38.16,kg,REFRIGERATED,7.8,MEDIUM,True,Tuesday,10,False,True
2025-10-29,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,85.55,kg,AMBIENT,40.8,MEDIUM,False,Wednesday,10,False,True
2025-10-29,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,62.79,kg,REFRIGERATED,6.1,HIGH,False,Wednesday,10,False,True
2025-10-29,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,79.26,kg,AMBIENT,24.2,HIGH,False,Wednesday,10,False,True
2025-10-29,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,25.61,kg,AMBIENT,63.4,MEDIUM,False,Wednesday,10,False,True
2025-10-29,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,154.55,kg,AMBIENT,17.7,HIGH,False,Wednesday,10,False,True
2025-10-30,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,145.22,kg,AMBIENT,13.2,HIGH,False,Thursday,10,False,True
2025-10-30,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,36.33,kg,REFRIGERATED,4.8,CRITICAL,False,Thursday,10,False,True
2025-10-30,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,28.54,kg,AMBIENT,25.3,HIGH,False,Thursday,10,False,True
2025-10-30,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,14.05,kg,REFRIGERATED,4.1,CRITICAL,False,Thursday,10,False,True
2025-10-31,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,99.34,kg,REFRIGERATED,11.9,HIGH,False,Friday,10,False,True
2025-10-31,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,22.25,kg,REFRIGERATED,11.2,MEDIUM,False,Friday,10,False,True
2025-10-31,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,99.81,kg,AMBIENT,68.9,MEDIUM,False,Friday,10,False,True
2025-10-31,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,25.15,kg,AMBIENT,68.5,LOW,False,Friday,10,False,True
2025-10-31,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,54.11,kg,AMBIENT,20.7,HIGH,False,Friday,10,False,True
2025-11-01,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,186.95,kg,AMBIENT,24.5,MEDIUM,False,Saturday,11,True,True
2025-11-01,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,63.52,kg,REFRIGERATED,11.3,HIGH,False,Saturday,11,True,True
2025-11-01,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,101.54,kg,REFRIGERATED,9.0,HIGH,False,Saturday,11,True,True
2025-11-01,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,39.73,kg,AMBIENT,25.1,LOW,False,Saturday,11,True,True
2025-11-01,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,46.94,kg,REFRIGERATED,4.2,MEDIUM,False,Saturday,11,True,True
2025-11-02,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,47.7,kg,REFRIGERATED,4.2,MEDIUM,False,Sunday,11,True,True
2025-11-02,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,42.92,kg,REFRIGERATED,7.9,CRITICAL,False,Sunday,11,True,True
2025-11-02,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,48.59,kg,AMBIENT,18.0,LOW,False,Sunday,11,True,True
2025-11-03,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,147.76,kg,AMBIENT,12.1,HIGH,False,Monday,11,False,True
2025-11-03,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,65.78,kg,REFRIGERATED,11.1,MEDIUM,False,Monday,11,False,True
2025-11-03,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,59.01,kg,REFRIGERATED,7.4,HIGH,False,Monday,11,False,True
2025-11-03,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,81.07,kg,AMBIENT,36.1,MEDIUM,False,Monday,11,False,True
2025-11-03,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,101.48,kg,AMBIENT,29.2,MEDIUM,False,Monday,11,False,True
2025-11-04,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,92.48,kg,AMBIENT,16.6,MEDIUM,False,Tuesday,11,False,True
2025-11-04,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,8.81,kg,AMBIENT,19.6,LOW,False,Tuesday,11,False,True
2025-11-04,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,112.12,kg,AMBIENT,52.9,MEDIUM,False,Tuesday,11,False,True
2025-11-04,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,27.47,kg,AMBIENT,34.7,HIGH,False,Tuesday,11,False,True
2025-11-04,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,98.78,kg,AMBIENT,20.7,MEDIUM,False,Tuesday,11,False,True
2025-11-05,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,110.45,kg,AMBIENT,47.6,MEDIUM,False,Wednesday,11,False,True
2025-11-05,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,40.66,kg,REFRIGERATED,4.2,LOW,False,Wednesday,11,False,True
2025-11-05,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,82.07,kg,REFRIGERATED,6.3,HIGH,False,Wednesday,11,False,True
2025-11-05,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,60.73,kg,AMBIENT,63.8,MEDIUM,False,Wednesday,11,False,True
2025-11-05,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,44.61,kg,AMBIENT,21.6,MEDIUM,False,Wednesday,11,False,True
2025-11-06,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,61.04,kg,REFRIGERATED,10.8,CRITICAL,False,Thursday,11,False,True
2025-11-06,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,27.45,kg,AMBIENT,14.5,MEDIUM,False,Thursday,11,False,True
2025-11-06,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,123.34,kg,AMBIENT,28.2,MEDIUM,False,Thursday,11,False,True
2025-11-06,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,98.09,kg,AMBIENT,65.7,LOW,False,Thursday,11,False,True
2025-11-06,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,17.94,kg,REFRIGERATED,9.5,HIGH,False,Thursday,11,False,True
2025-11-07,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,142.77,kg,REFRIGERATED,8.7,MEDIUM,False,Friday,11,False,True
2025-11-07,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,69.94,kg,REFRIGERATED,7.3,MEDIUM,False,Friday,11,False,True
2025-11-07,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Food Surplus,103.04,kg,AMBIENT,34.5,HIGH,False,Friday,11,False,True
2025-11-07,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,49.81,kg,AMBIENT,28.0,MEDIUM,False,Friday,11,False,True
2025-11-07,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,97.43,kg,AMBIENT,27.6,MEDIUM,False,Friday,11,False,True
2025-11-07,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,48.52,kg,AMBIENT,12.2,MEDIUM,False,Friday,11,False,True
2025-11-08,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,149.92,kg,AMBIENT,20.5,MEDIUM,False,Saturday,11,True,True
2025-11-08,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,91.56,kg,REFRIGERATED,11.8,HIGH,False,Saturday,11,True,True
2025-11-08,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,27.94,kg,REFRIGERATED,7.4,HIGH,False,Saturday,11,True,True
2025-11-08,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,43.49,kg,AMBIENT,35.5,HIGH,False,Saturday,11,True,True
2025-11-08,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,70.03,kg,REFRIGERATED,8.2,MEDIUM,False,Saturday,11,True,True
2025-11-09,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,86.81,kg,REFRIGERATED,7.4,MEDIUM,False,Sunday,11,True,True
2025-11-09,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,10.8,kg,AMBIENT,27.6,MEDIUM,False,Sunday,11,True,True
2025-11-09,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,103.74,kg,AMBIENT,10.0,MEDIUM,False,Sunday,11,True,True
2025-11-10,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,23.4,kg,REFRIGERATED,4.3,HIGH,False,Monday,11,False,True
2025-11-10,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,29.52,kg,REFRIGERATED,7.2,MEDIUM,False,Monday,11,False,True
2025-11-10,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,69.34,kg,AMBIENT,32.2,LOW,False,Monday,11,False,True
2025-11-10,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,34.06,kg,AMBIENT,28.8,MEDIUM,False,Monday,11,False,True
2025-11-10,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,54.19,kg,AMBIENT,20.6,LOW,False,Monday,11,False,True
2025-11-11,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,54.43,kg,AMBIENT,21.4,LOW,False,Tuesday,11,False,True
2025-11-11,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,19.13,kg,REFRIGERATED,10.1,LOW,False,Tuesday,11,False,True
2025-11-11,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,52.3,kg,REFRIGERATED,10.6,HIGH,False,Tuesday,11,False,True
2025-11-11,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,75.24,kg,AMBIENT,32.0,LOW,False,Tuesday,11,False,True
2025-11-11,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,42.17,kg,AMBIENT,20.4,MEDIUM,False,Tuesday,11,False,True
2025-11-12,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,90.89,kg,AMBIENT,8.5,MEDIUM,False,Wednesday,11,False,True
2025-11-12,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,6.96,kg,AMBIENT,12.5,CRITICAL,False,Wednesday,11,False,True
2025-11-12,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,32.17,kg,REFRIGERATED,4.2,HIGH,False,Wednesday,11,False,True
2025-11-12,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,16.95,kg,AMBIENT,34.9,MEDIUM,False,Wednesday,11,False,True
2025-11-12,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,91.6,kg,AMBIENT,44.0,MEDIUM,False,Wednesday,11,False,True
2025-11-13,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,42.49,kg,REFRIGERATED,7.1,MEDIUM,False,Thursday,11,False,True
2025-11-13,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,87.66,kg,AMBIENT,29.9,MEDIUM,False,Thursday,11,False,True
2025-11-13,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,17.13,kg,AMBIENT,28.5,MEDIUM,False,Thursday,11,False,True
2025-11-13,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,36.24,kg,AMBIENT,27.9,MEDIUM,False,Thursday,11,False,True
2025-11-14,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,31.4,kg,AMBIENT,31.7,LOW,False,Friday,11,False,True
2025-11-14,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,15.37,kg,AMBIENT,32.0,LOW,False,Friday,11,False,True
2025-11-14,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Cooked Meals,86.82,kg,REFRIGERATED,8.5,CRITICAL,False,Friday,11,False,True
2025-11-14,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,93.82,kg,REFRIGERATED,5.6,HIGH,False,Friday,11,False,True
2025-11-14,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,24.78,kg,AMBIENT,56.6,MEDIUM,False,Friday,11,False,True
2025-11-14,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,96.63,kg,REFRIGERATED,11.4,HIGH,False,Friday,11,False,True
2025-11-15,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,137.06,kg,AMBIENT,35.3,LOW,False,Saturday,11,True,True
2025-11-15,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,44.04,kg,REFRIGERATED,4.7,HIGH,False,Saturday,11,True,True
2025-11-15,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,132.12,kg,AMBIENT,49.3,MEDIUM,False,Saturday,11,True,True
2025-11-15,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,25.34,kg,AMBIENT,22.3,MEDIUM,False,Saturday,11,True,True
2025-11-15,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,181.03,kg,REFRIGERATED,4.7,MEDIUM,False,Saturday,11,True,True
2025-11-16,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,127.05,kg,REFRIGERATED,7.0,HIGH,False,Sunday,11,True,True
2025-11-16,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,8.02,kg,AMBIENT,28.1,MEDIUM,False,Sunday,11,True,True
2025-11-16,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,57.87,kg,AMBIENT,27.6,MEDIUM,False,Sunday,11,True,True
2025-11-17,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,96.61,kg,AMBIENT,12.9,HIGH,False,Monday,11,False,True
2025-11-17,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,36.64,kg,REFRIGERATED,8.1,HIGH,False,Monday,11,False,True
2025-11-17,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,30.54,kg,REFRIGERATED,4.1,HIGH,False,Monday,11,False,True
2025-11-17,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,36.67,kg,AMBIENT,31.3,HIGH,False,Monday,11,False,True
2025-11-17,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,24.46,kg,REFRIGERATED,7.6,LOW,False,Monday,11,False,True
2025-11-18,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,101.02,kg,AMBIENT,15.4,MEDIUM,False,Tuesday,11,False,True
2025-11-18,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,25.43,kg,AMBIENT,26.8,MEDIUM,False,Tuesday,11,False,True
2025-11-18,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,18.96,kg,REFRIGERATED,9.9,MEDIUM,False,Tuesday,11,False,True
2025-11-18,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,17.01,kg,AMBIENT,20.8,LOW,False,Tuesday,11,False,True
2025-11-18,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,66.34,kg,REFRIGERATED,10.5,MEDIUM,False,Tuesday,11,False,True
2025-11-19,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,95.95,kg,REFRIGERATED,9.2,HIGH,False,Wednesday,11,False,True
2025-11-19,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,63.83,kg,REFRIGERATED,6.8,MEDIUM,False,Wednesday,11,False,True
2025-11-19,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,75.87,kg,REFRIGERATED,8.0,MEDIUM,False,Wednesday,11,False,True
2025-11-19,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,27.32,kg,AMBIENT,16.2,LOW,False,Wednesday,11,False,True
2025-11-19,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,57.76,kg,AMBIENT,19.1,MEDIUM,False,Wednesday,11,False,True
2025-11-20,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,26.56,kg,AMBIENT,41.6,MEDIUM,False,Thursday,11,False,True
2025-11-20,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,32.42,kg,AMBIENT,40.7,MEDIUM,False,Thursday,11,False,True
2025-11-20,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,29.62,kg,AMBIENT,59.2,LOW,False,Thursday,11,False,True
2025-11-20,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,39.48,kg,AMBIENT,35.6,HIGH,False,Thursday,11,False,True
2025-11-21,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,31.01,kg,REFRIGERATED,11.0,HIGH,False,Friday,11,False,True
2025-11-21,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,35.44,kg,AMBIENT,12.9,HIGH,False,Friday,11,False,True
2025-11-21,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,92.09,kg,REFRIGERATED,6.6,HIGH,False,Friday,11,False,True
2025-11-21,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,29.64,kg,AMBIENT,34.8,MEDIUM,False,Friday,11,False,True
2025-11-21,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,118.5,kg,AMBIENT,15.7,HIGH,False,Friday,11,False,True
2025-11-22,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,87.12,kg,REFRIGERATED,7.3,MEDIUM,True,Saturday,11,True,True
2025-11-22,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,88.0,kg,REFRIGERATED,9.8,MEDIUM,True,Saturday,11,True,True
2025-11-22,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Food Surplus,325.99,kg,AMBIENT,30.3,LOW,True,Saturday,11,True,True
2025-11-22,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,170.66,kg,AMBIENT,51.3,LOW,True,Saturday,11,True,True
2025-11-22,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,35.29,kg,AMBIENT,34.8,HIGH,True,Saturday,11,True,True
2025-11-22,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,37.66,kg,AMBIENT,32.9,LOW,True,Saturday,11,True,True
2025-11-23,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,196.55,kg,REFRIGERATED,4.5,HIGH,True,Sunday,11,True,True
2025-11-23,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,58.96,kg,AMBIENT,27.7,LOW,True,Sunday,11,True,True
2025-11-23,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Food Surplus,322.19,kg,AMBIENT,37.4,HIGH,True,Sunday,11,True,True
2025-11-23,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,188.76,kg,REFRIGERATED,8.9,HIGH,True,Sunday,11,True,True
2025-11-24,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,194.89,kg,AMBIENT,11.2,HIGH,True,Monday,11,False,True
2025-11-24,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Food Surplus,103.68,kg,AMBIENT,17.0,MEDIUM,True,Monday,11,False,True
2025-11-24,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,15.8,kg,REFRIGERATED,8.3,HIGH,True,Monday,11,False,True
2025-11-24,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,59.22,kg,AMBIENT,60.8,MEDIUM,True,Monday,11,False,True
2025-11-24,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,44.31,kg,AMBIENT,33.7,MEDIUM,True,Monday,11,False,True
2025-11-25,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,58.98,kg,REFRIGERATED,4.1,HIGH,True,Tuesday,11,False,True
